# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 04:35:25,Class A,211493380,54.693158,8.576413,Under way sailing,0.0,0.0,251.0,71.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 10:45:35,Class A,211493380,54.730462,8.68976,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:45:47,Class A,211493380,54.730463,8.68977,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:45:57,Class A,211493380,54.730463,8.68977,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:07,Class A,211493380,54.730462,8.689768,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:15,Class A,211493380,54.73046,8.689763,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:26,Class A,211493380,54.730458,8.689763,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:35,Class A,211493380,54.730462,8.689765,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:45,Class A,211493380,54.730465,8.689767,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:46:57,Class A,211493380,54.73047,8.68976,Under way sailing,0.0,0.0,106.7,287.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:07,Class A,211493380,54.730473,8.689753,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:15,Class A,211493380,54.730475,8.689747,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:19,Class A,211493380,54.730475,8.689747,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:26,Class A,211493380,54.730477,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:35,Class A,211493380,54.730475,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:45,Class A,211493380,54.730473,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:47:57,Class A,211493380,54.73047,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:07,Class A,211493380,54.730473,8.689745,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:15,Class A,211493380,54.730475,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:26,Class A,211493380,54.730472,8.689738,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:35,Class A,211493380,54.730467,8.689745,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:45,Class A,211493380,54.730463,8.689747,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:48:57,Class A,211493380,54.730457,8.689745,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:07,Class A,211493380,54.730455,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:15,Class A,211493380,54.730463,8.689725,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:26,Class A,211493380,54.73047,8.689717,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:37,Class A,211493380,54.730472,8.68972,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:45,Class A,211493380,54.730468,8.689722,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:49:57,Class A,211493380,54.730467,8.689718,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:05,Class A,211493380,54.730465,8.689713,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:15,Class A,211493380,54.730462,8.689707,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:27,Class A,211493380,54.730473,8.689693,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:37,Class A,211493380,54.730483,8.689688,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:45,Class A,211493380,54.730485,8.68969,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:50:57,Class A,211493380,54.73048,8.689692,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:05,Class A,211493380,54.730478,8.689667,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:15,Class A,211493380,54.730485,8.689642,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:27,Class A,211493380,54.730482,8.689635,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:37,Class A,211493380,54.730477,8.689632,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:45,Class A,211493380,54.73047,8.689633,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:51:57,Class A,211493380,54.730467,8.689642,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:05,Class A,211493380,54.730465,8.689648,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:16,Class A,211493380,54.730468,8.689662,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:27,Class A,211493380,54.730472,8.689668,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:37,Class A,211493380,54.730475,8.689668,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:45,Class A,211493380,54.73048,8.689665,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:52:57,Class A,211493380,54.73048,8.68966,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:05,Class A,211493380,54.730475,8.689673,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:16,Class A,211493380,54.730467,8.689692,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:22,Class A,211493380,54.730467,8.689692,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:27,Class A,211493380,54.73047,8.689685,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:37,Class A,211493380,54.730453,8.689713,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:45,Class A,211493380,54.730438,8.68974,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:53:57,Class A,211493380,54.73043,8.689752,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:54:05,Class A,211493380,54.730423,8.689753,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:54:16,Class A,211493380,54.730412,8.68976,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:54:27,Class A,211493380,54.730407,8.689768,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:54:37,Class A,211493380,54.730405,8.689773,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:54:57,Class A,211493380,54.730402,8.689782,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:06,Class A,211493380,54.730398,8.689785,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:16,Class A,211493380,54.730395,8.68979,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:27,Class A,211493380,54.73039,8.689795,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:37,Class A,211493380,54.730388,8.689797,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:45,Class A,211493380,54.730393,8.689795,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:55:57,Class A,211493380,54.730402,8.689792,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:06,Class A,211493380,54.7304,8.689793,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:16,Class A,211493380,54.730398,8.689797,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:26,Class A,211493380,54.730398,8.6898,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:37,Class A,211493380,54.7304,8.6898,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:46,Class A,211493380,54.730403,8.689792,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:56:57,Class A,211493380,54.730415,8.689783,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:06,Class A,211493380,54.730427,8.68977,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:16,Class A,211493380,54.730433,8.689755,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:26,Class A,211493380,54.730433,8.689743,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:36,Class A,211493380,54.730437,8.689732,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:46,Class A,211493380,54.730443,8.689713,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:57:55,Class A,211493380,54.730448,8.6897,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:06,Class A,211493380,54.730453,8.689693,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:16,Class A,211493380,54.730458,8.689685,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:26,Class A,211493380,54.730458,8.68968,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:36,Class A,211493380,54.730458,8.689677,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:46,Class A,211493380,54.730452,8.689673,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:58:55,Class A,211493380,54.73045,8.68967,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:06,Class A,211493380,54.730443,8.689667,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:16,Class A,211493380,54.730442,8.689657,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:21,Class A,211493380,54.730442,8.689657,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:26,Class A,211493380,54.730442,8.68965,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:36,Class A,211493380,54.73044,8.689645,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:46,Class A,211493380,54.730442,8.689645,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 10:59:55,Class A,211493380,54.730443,8.68964,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:06,Class A,211493380,54.730448,8.689638,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:17,Class A,211493380,54.730452,8.689638,Under way sailing,0.0,0.0,106.7,288.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:26,Class A,211493380,54.730462,8.689625,Under way sailing,0.0,0.2,306.6,289.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:36,Class A,211493380,54.730492,8.689558,Under way sailing,0.0,0.9,303.0,289.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:46,Class A,211493380,54.730527,8.689465,Under way sailing,0.0,1.9,301.3,289.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 11:00:55,Class A,211493380,54.73057,8.689332,Under way sailing,0.0,2.7,300.2,289.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
