# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:26,Class A,220127000,57.492058,10.505228,Engaged in fishing,0.0,0.0,269.8,147.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 21:38:06,Class A,220127000,57.492137,10.505247,Engaged in fishing,0.0,0.0,357.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:38:26,Class A,220127000,57.492117,10.505315,Engaged in fishing,0.0,0.0,358.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:38:36,Class A,220127000,57.492122,10.505295,Engaged in fishing,0.0,0.0,358.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:38:46,Class A,220127000,57.492115,10.505307,Engaged in fishing,0.0,0.0,357.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:38:57,Class A,220127000,57.492113,10.505295,Engaged in fishing,0.0,0.0,358.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:06,Class A,220127000,57.492115,10.505302,Engaged in fishing,0.0,0.0,357.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:16,Class A,220127000,57.492122,10.505328,Engaged in fishing,0.0,0.0,356.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:26,Class A,220127000,57.492125,10.505323,Engaged in fishing,0.0,0.0,357.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:36,Class A,220127000,57.492122,10.505332,Engaged in fishing,0.0,0.0,357.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:46,Class A,220127000,57.492128,10.505315,Engaged in fishing,0.0,0.0,357.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:39:57,Class A,220127000,57.492135,10.505305,Engaged in fishing,0.0,0.0,356.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:40:06,Class A,220127000,57.492135,10.5053,Engaged in fishing,0.0,0.0,356.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:40:16,Class A,220127000,57.492125,10.505288,Engaged in fishing,0.0,0.0,356.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:40:36,Class A,220127000,57.492167,10.505272,Engaged in fishing,0.0,0.0,357.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:40:46,Class A,220127000,57.492172,10.505272,Engaged in fishing,0.0,0.0,356.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:40:57,Class A,220127000,57.492172,10.505247,Engaged in fishing,0.0,0.0,355.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:06,Class A,220127000,57.49217,10.505233,Engaged in fishing,0.0,0.0,355.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:16,Class A,220127000,57.492163,10.505237,Engaged in fishing,0.0,0.0,355.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:27,Class A,220127000,57.492155,10.505257,Engaged in fishing,0.0,0.1,357.1,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:36,Class A,220127000,57.492137,10.505253,Engaged in fishing,0.0,0.0,358.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:46,Class A,220127000,57.49218,10.505262,Engaged in fishing,0.0,0.0,357.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:41:57,Class A,220127000,57.49219,10.505273,Engaged in fishing,0.0,0.0,358.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:42:06,Class A,220127000,57.492187,10.505262,Engaged in fishing,0.0,0.0,358.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:42:16,Class A,220127000,57.492175,10.505253,Engaged in fishing,0.0,0.0,357.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:42:27,Class A,220127000,57.49216,10.505268,Engaged in fishing,0.0,0.0,358.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:42:36,Class A,220127000,57.492143,10.505285,Engaged in fishing,0.0,0.0,359.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:42:46,Class A,220127000,57.492142,10.505253,Engaged in fishing,0.0,0.0,357.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:43:06,Class A,220127000,57.492135,10.505238,Engaged in fishing,0.0,0.0,357.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:43:17,Class A,220127000,57.49214,10.505243,Engaged in fishing,0.0,0.0,358.0,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:43:27,Class A,220127000,57.492143,10.505275,Engaged in fishing,0.0,0.0,359.5,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:43:36,Class A,220127000,57.492148,10.505292,Engaged in fishing,0.0,0.0,359.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:43:46,Class A,220127000,57.492143,10.505275,Engaged in fishing,0.0,0.0,359.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:44:06,Class A,220127000,57.492137,10.50526,Engaged in fishing,0.0,0.1,357.2,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:44:17,Class A,220127000,57.49214,10.505247,Engaged in fishing,0.0,0.0,358.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:44:27,Class A,220127000,57.492143,10.505242,Engaged in fishing,0.0,0.1,359.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:44:36,Class A,220127000,57.492147,10.505238,Engaged in fishing,0.0,0.0,358.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:44:46,Class A,220127000,57.492145,10.505232,Engaged in fishing,0.0,0.0,356.6,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:45:06,Class A,220127000,57.492145,10.505228,Engaged in fishing,0.0,0.1,355.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:45:17,Class A,220127000,57.492147,10.505225,Engaged in fishing,0.0,0.0,358.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:45:27,Class A,220127000,57.492147,10.505228,Engaged in fishing,0.0,0.0,358.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:45:37,Class A,220127000,57.49215,10.505223,Engaged in fishing,0.0,0.0,359.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:45:46,Class A,220127000,57.49215,10.505222,Engaged in fishing,0.0,0.0,359.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:46:06,Class A,220127000,57.492152,10.505215,Engaged in fishing,0.0,0.0,356.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:46:17,Class A,220127000,57.492153,10.50522,Engaged in fishing,0.0,0.0,357.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:46:27,Class A,220127000,57.492153,10.505223,Engaged in fishing,0.0,0.0,353.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:46:46,Class A,220127000,57.492155,10.50525,Engaged in fishing,0.0,0.0,352.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:47:06,Class A,220127000,57.492147,10.505222,Engaged in fishing,0.0,0.0,352.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:47:17,Class A,220127000,57.492147,10.505223,Engaged in fishing,0.0,0.0,351.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:47:46,Class A,220127000,57.492142,10.50521,Engaged in fishing,0.0,0.0,345.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:47:57,Class A,220127000,57.49214,10.505217,Engaged in fishing,0.0,0.1,345.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:48:07,Class A,220127000,57.492142,10.50521,Engaged in fishing,0.0,0.0,346.3,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:48:17,Class A,220127000,57.492138,10.505208,Engaged in fishing,0.0,0.0,346.9,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:48:45,Class A,220127000,57.492138,10.505208,Engaged in fishing,0.0,0.0,346.9,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:48:46,Class A,220127000,57.492137,10.505205,Engaged in fishing,0.0,0.0,349.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:48:57,Class A,220127000,57.492138,10.505217,Engaged in fishing,0.0,0.0,353.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:49:07,Class A,220127000,57.492142,10.505212,Engaged in fishing,0.0,0.0,353.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:49:17,Class A,220127000,57.492142,10.505202,Engaged in fishing,0.0,0.0,353.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:49:37,Class A,220127000,57.492143,10.505198,Engaged in fishing,0.0,0.0,354.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:49:46,Class A,220127000,57.492145,10.5052,Engaged in fishing,0.0,0.0,354.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:49:57,Class A,220127000,57.492148,10.505202,Engaged in fishing,0.0,0.0,352.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:50:07,Class A,220127000,57.492148,10.505205,Engaged in fishing,0.0,0.0,353.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:50:17,Class A,220127000,57.492148,10.5052,Engaged in fishing,0.0,0.0,354.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:50:27,Class A,220127000,57.492147,10.505198,Engaged in fishing,0.0,0.0,354.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:50:46,Class A,220127000,57.492145,10.505223,Engaged in fishing,0.0,0.1,352.1,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:50:57,Class A,220127000,57.492138,10.505243,Engaged in fishing,0.0,0.0,351.0,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:07,Class A,220127000,57.492138,10.505247,Engaged in fishing,0.0,0.0,351.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:17,Class A,220127000,57.492137,10.5053,Engaged in fishing,0.0,0.0,356.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:27,Class A,220127000,57.492137,10.505278,Engaged in fishing,0.0,0.0,355.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:37,Class A,220127000,57.492138,10.50525,Engaged in fishing,0.0,0.0,353.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:46,Class A,220127000,57.49214,10.505235,Engaged in fishing,0.0,0.0,352.3,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:51:57,Class A,220127000,57.492143,10.505222,Engaged in fishing,0.0,0.0,349.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:07,Class A,220127000,57.492138,10.505223,Engaged in fishing,0.0,0.0,349.0,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:17,Class A,220127000,57.492133,10.505232,Engaged in fishing,0.0,0.0,352.4,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:27,Class A,220127000,57.492135,10.50523,Engaged in fishing,0.0,0.0,354.6,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:37,Class A,220127000,57.492118,10.505248,Engaged in fishing,0.0,0.0,355.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:46,Class A,220127000,57.492113,10.505248,Engaged in fishing,0.0,0.1,355.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:52:57,Class A,220127000,57.492117,10.505237,Engaged in fishing,0.0,0.1,351.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:07,Class A,220127000,57.492125,10.50523,Engaged in fishing,0.0,0.1,352.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:17,Class A,220127000,57.492132,10.505222,Engaged in fishing,,0.1,354.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:27,Class A,220127000,57.492143,10.505203,Engaged in fishing,0.0,0.0,353.4,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:36,Class A,220127000,57.492143,10.505213,Engaged in fishing,0.0,0.0,353.0,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:46,Class A,220127000,57.492138,10.505232,Engaged in fishing,0.0,0.0,353.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:53:57,Class A,220127000,57.492135,10.505228,Engaged in fishing,0.0,0.0,354.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:07,Class A,220127000,57.492122,10.505243,Engaged in fishing,0.0,0.0,355.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:17,Class A,220127000,57.492128,10.50524,Engaged in fishing,0.0,0.0,330.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:27,Class A,220127000,57.492137,10.505235,Engaged in fishing,0.0,0.0,353.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:36,Class A,220127000,57.492142,10.505225,Engaged in fishing,0.0,0.0,354.0,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:46,Class A,220127000,57.492148,10.505217,Engaged in fishing,0.0,0.0,354.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:54:57,Class A,220127000,57.492145,10.50522,Engaged in fishing,0.0,0.0,354.9,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:07,Class A,220127000,57.49214,10.50522,Engaged in fishing,0.0,0.1,354.2,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:17,Class A,220127000,57.492142,10.505212,Engaged in fishing,0.0,0.0,355.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:26,Class A,220127000,57.492135,10.50522,Engaged in fishing,0.0,0.0,353.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:36,Class A,220127000,57.49214,10.50521,Engaged in fishing,0.0,0.0,354.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:46,Class A,220127000,57.492143,10.505203,Engaged in fishing,0.0,0.0,352.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:55:57,Class A,220127000,57.49215,10.505197,Engaged in fishing,0.0,0.1,353.2,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:56:07,Class A,220127000,57.492148,10.505195,Engaged in fishing,0.0,0.1,354.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:56:17,Class A,220127000,57.492143,10.505205,Engaged in fishing,0.0,0.0,354.2,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:56:26,Class A,220127000,57.492137,10.505217,Engaged in fishing,0.0,0.0,356.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 21:56:36,Class A,220127000,57.492125,10.505237,Engaged in fishing,0.0,0.0,356.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
